term_id,term_str,n,num,stop,p_stem,pos_max,term_rank,p,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
709,identity,1,0,0,ident,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
710,ied,1,0,0,i,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
711,iedrigged,1,0,0,iedrig,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
712,if,3,0,1,if,IN,108,0.00011554460021568326,2,2.670245853074124,4.005368779611186,8.010737559222372,4.005368779611186,5.340491706148248
713,illegally,3,0,0,illeg,RB,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
714,immediate,1,0,0,immedi,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
715,impacted,1,0,0,impact,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
716,impacting,2,0,0,impact,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
717,imposed,4,0,0,impos,VBN,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
718,imposes,1,0,0,impos,VBZ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
719,improvised,2,0,0,improvis,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
720,in,1279,0,1,in,IN,2,0.04926051455861963,764,0.08818249016241533,0.14762487554676584,112.7854049177291,0.08818249016241533,0.6172774311369074
721,incendiary,1,0,0,incendiari,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
722,incident,1,0,0,incid,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
723,include,1,0,0,includ,VBP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
724,includes,1,0,0,includ,VBZ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
725,including,31,0,0,includ,VBG,80,0.0011939608688953936,31,1.4799141549038326,1.4799141549038317,45.877338802018784,1.4799141549038326,1.4799141549038326
726,indicate,1,0,0,indic,VBP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
727,individual,1,0,0,individu,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
728,individuals,3,0,0,individu,NNS,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
729,industrial,2,0,0,industri,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
730,infiltrate,1,0,0,infiltr,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
731,infiltration,1,0,0,infiltr,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
732,information,23,0,0,inform,NN,88,0.0008858419349869049,22,1.628853167915899,1.7028919482757126,37.46362286206568,1.628853167915899,3.257706335831798
733,infrastructure,3,0,0,infrastructur,NN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
734,inhabited,1,0,0,inhabit,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
735,injure,2,0,0,injur,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
736,injured,46,0,0,injur,VBD,66,0.0017716838699738098,46,1.3085180170565311,1.3085180170565298,60.191828784600375,1.3085180170565311,1.3085180170565311
737,injures,1,0,0,injur,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
738,injuries,373,0,0,injuri,NNS,11,0.014366045293483284,355,0.42104749568301114,0.4423963827880665,157.0507158897636,0.42104749568301114,1.2631424870490333
739,injuring,21,0,0,injur,VBG,90,0.0008088122015097828,20,1.670245853074124,1.7537581457278304,35.07516291455661,1.670245853074124,3.340491706148248
740,injury,12,0,0,injuri,NN,99,0.00046217840086273303,12,1.8920946026904804,1.8920946026904806,22.705135232285766,1.8920946026904804,1.8920946026904804
741,inside,1,0,0,insid,IN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
742,institutions,1,0,0,institut,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
743,intelligence,6,0,0,intellig,NN,105,0.00023108920043136651,5,2.2723058444020863,2.7267670132825037,13.63383506641252,2.2723058444020863,4.5446116888041725
744,intense,4,0,0,intens,JJ,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
745,intensify,1,0,0,intensifi,VBP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
746,intensity,1,0,0,intens,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
747,intensive,2,0,0,intens,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
748,interception,1,0,0,intercept,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
749,internal,1,0,0,intern,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
750,international,5,0,0,intern,JJ,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
751,intervened,1,0,0,interven,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
752,intervention,1,0,0,intervent,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
753,into,14,0,1,into,IN,97,0.0005392081343398552,14,1.8251478130598673,1.8251478130598675,25.552069382838145,1.8251478130598673,1.8251478130598673
754,involved,1,0,0,involv,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
755,iranian,2,0,0,iranian,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
756,iranianbacked,1,0,0,iranianback,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
757,is,28,0,1,is,VBZ,83,0.0010784162686797104,28,1.524117817395886,1.5241178173958854,42.67529888708479,1.524117817395886,1.524117817395886
758,iscontrolled,1,0,0,iscontrol,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
759,islamic,3,0,0,islam,JJ,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
760,islamist,6,0,0,islamist,JJ,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
761,israeli,1,0,0,isra,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
762,it,25,0,1,it,PRP,86,0.0009628716684640271,23,1.6095480127205124,1.7495087094788175,40.2387003180128,1.6095480127205124,3.219096025441025
763,items,1,0,0,item,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
764,its,30,0,1,it,PRP$,81,0.0011554460021568325,29,1.5088778508391492,1.56090812155774,45.26633552517446,1.5088778508391492,3.0177557016782983
765,itself,1,0,1,itself,PRP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
766,jack,1,0,0,jack,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
767,jets,7,0,0,jet,NNS,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
768,joing,1,0,0,jo,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
769,joint,3,0,0,joint,JJ,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
770,journalist,1,0,0,journalist,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
771,just,1,0,1,just,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
772,kidnapped,1,0,0,kidnap,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
773,kidnapping,1,0,0,kidnap,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
774,kidnappings,1,0,0,kidnap,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
775,kill,4,0,0,kill,VB,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
776,killed,138,0,0,kill,VBN,31,0.00531505160992143,132,0.8507019175322553,0.8893701865109912,117.39686461945084,0.8507019175322553,1.7014038350645107
777,killing,84,0,0,kill,VBG,45,0.0032352488060391313,81,1.0627908298594555,1.1021534531875812,89.27442970819408,1.0627908298594555,2.125581659718911
778,kind,1,0,0,kind,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
779,known,1,0,0,known,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
780,kurdish,1,0,0,kurdish,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
781,land,1,0,0,land,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
782,landed,3,0,0,land,VBD,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
783,landmine,23,0,0,landmin,NN,88,0.0008858419349869049,23,1.6095480127205124,1.6095480127205122,37.01960429257178,1.6095480127205124,1.6095480127205124
784,lands,2,0,0,land,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
785,large,1,0,0,larg,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
786,later,4,0,0,later,RB,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
787,latter,1,0,0,latter,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
788,launched,11,0,0,launch,VBN,100,0.00042366353412417193,11,1.92988316357988,1.9298831635798803,21.228714799378682,1.92988316357988,1.92988316357988
789,launcher,1,0,0,launcher,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
790,launchers,2,0,0,launcher,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
791,leader,3,0,0,leader,NN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
792,leading,1,0,0,lead,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
793,least,19,0,0,least,JJS,92,0.0007317824680326606,17,1.7408269273598314,1.945630095284517,33.07571161983679,1.7408269273598314,3.4816538547196627
794,leave,3,0,0,leav,VB,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
795,leaving,2,0,0,leav,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
796,led,16,0,0,led,VBD,95,0.0006162378678169774,15,1.795184589682424,1.9148635623279193,28.72295343491879,1.795184589682424,3.590369179364848
797,left,3,0,0,left,VBN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
798,lies,2,0,0,lie,VBZ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
799,likely,20,0,0,like,JJ,91,0.0007702973347712217,20,1.670245853074124,1.6702458530741242,33.404917061482486,1.670245853074124,1.670245853074124
800,limit,1,0,0,limit,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
801,line,1,0,0,line,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
802,lines,1,0,0,line,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
803,lists,1,0,0,list,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
804,lived,1,0,0,live,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
805,loaded,1,0,0,load,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
806,local,2,0,0,local,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
807,locally,1,0,0,local,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
808,locals,1,0,0,local,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
809,located,5,0,0,locat,VBN,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
810,location,11,0,0,locat,NN,100,0.00042366353412417193,10,1.9712758487381052,2.1684034336119162,21.68403433611916,1.9712758487381052,3.9425516974762105
811,locations,10,0,0,locat,NNS,101,0.00038514866738561084,9,2.0170333392987803,2.2411481547764227,20.170333392987803,2.0170333392987803,4.0340666785975605
812,logistical,1,0,0,logist,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
813,logistics,2,0,0,logist,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
814,longrange,2,0,0,longrang,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
815,looking,1,0,0,look,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
816,loot,1,0,0,loot,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
817,looted,2,0,0,loot,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
818,looting,6,0,0,loot,VBG,105,0.00023108920043136651,4,2.369215857410143,3.5538237861152147,14.215295144460859,3.553823786115214,4.738431714820286
819,losses,24,0,0,loss,NNS,87,0.0009243568017254661,23,1.6095480127205124,1.6795283610996647,38.62915230529229,1.6095480127205124,3.219096025441025
820,lost,2,0,0,lost,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
821,lower,1,0,0,lower,JJR,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
822,loyal,13,0,0,loyal,JJ,98,0.0005006932676012941,13,1.8573324964312685,1.8573324964312687,24.145322453606493,1.8573324964312685,1.8573324964312685
823,loyalist,23,0,0,loyalist,JJ,88,0.0008858419349869049,21,1.649056554004186,1.806109559147442,37.92830074209628,1.649056554004186,3.298113108008372
824,loyalists,1,0,0,loyalist,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
825,machine,29,0,0,machin,NN,82,0.0011169311354182715,29,1.5088778508391492,1.5088778508391487,43.75745767433531,1.5088778508391492,1.5088778508391492
826,made,8,0,0,made,VBN,103,0.0003081189339084887,8,2.0681858617461617,2.0681858617461617,16.545486893969294,2.0681858617461617,2.0681858617461617
827,main,2,0,0,main,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
828,mainly,1,0,0,mainli,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
829,major,1,0,0,major,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
830,male,5,0,0,male,JJ,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
831,man,35,0,0,man,NN,76,0.001348020335849638,33,1.4527619088602177,1.5408080851547763,50.84666681010762,1.4527619088602177,2.9055238177204354
832,managed,11,0,0,manag,VBD,100,0.00042366353412417193,11,1.92988316357988,1.9298831635798803,21.228714799378682,1.92988316357988,1.92988316357988
833,manfrom,1,0,0,manfrom,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
834,manian,1,0,0,manian,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
835,manning,1,0,0,man,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
836,many,5,0,0,mani,JJ,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
837,march,1,0,0,march,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
838,marched,1,0,0,march,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
839,mass,2,0,0,mass,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
840,massacres,1,0,0,massacr,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
841,material,22,0,0,materi,JJ,89,0.0008473270682483439,22,1.628853167915899,1.628853167915899,35.83476969414978,1.628853167915899,1.628853167915899
842,may,1,0,0,may,MD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
843,means,1,0,0,mean,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
844,measures,4,0,0,measur,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
845,medical,2,0,0,medic,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
846,medium,2,0,0,medium,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
847,member,14,0,0,member,NN,97,0.0005392081343398552,12,1.8920946026904804,2.207443703138894,26.489324437666728,1.8920946026904804,3.7841892053809607
848,members,39,0,0,member,NNS,72,0.0015020798028038823,34,1.43979693169585,1.651531774592299,56.15208033613817,1.43979693169585,2.8795938633917
849,membership,1,0,0,membership,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
850,men,13,0,0,men,NNS,98,0.0005006932676012941,12,1.8920946026904804,2.049769152914687,24.597229834976247,1.8920946026904804,3.7841892053809607
851,mentioned,1,0,0,mention,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
852,miliias,1,0,0,miliia,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
853,militant,1,0,0,milit,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
854,militants,4,0,0,milit,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
855,military,51,0,0,militari,JJ,63,0.0019642582036666152,49,1.2810797687095916,1.3333687388610023,65.33506820418911,1.2810797687095916,2.5621595374191832
856,militia,32,0,0,militia,NN,79,0.0012324757356339548,28,1.524117817395886,1.7418489341667267,48.771770156668346,1.524117817395886,3.048235634791772
857,militiamen,4,0,0,militiamen,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
858,militias,38,0,0,militia,NN,73,0.0014635649360653213,33,1.4527619088602177,1.6728773495966145,55.204952536688275,1.4527619088602177,2.9055238177204354
859,million,1,0,0,million,CD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
860,missile,13,0,0,missil,NN,98,0.0005006932676012941,13,1.8573324964312685,1.8573324964312687,24.145322453606493,1.8573324964312685,1.8573324964312685
861,missiles,32,0,0,missil,NNS,79,0.0012324757356339548,30,1.4941545940184429,1.593764900286338,47.81294700859014,1.4941545940184429,2.9883091880368857
862,missing,1,0,0,miss,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
863,missions,1,0,0,mission,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
864,mobile,1,0,0,mobil,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
865,money,1,0,0,money,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
866,month,1,0,0,month,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
867,more,6,0,1,more,JJR,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
868,mortar,14,0,0,mortar,NN,97,0.0005392081343398552,14,1.8251478130598673,1.8251478130598675,25.552069382838145,1.8251478130598673,1.8251478130598673
869,mortars,2,0,0,mortar,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
870,mosque,4,0,0,mosqu,NN,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
871,mostly,1,0,0,mostli,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
872,motorcycle,6,0,0,motorcycl,NN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
873,mount,2,0,0,mount,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
874,mountains,2,0,0,mountain,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
875,move,1,0,0,move,VBP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
876,movement,18,0,0,movement,NN,93,0.0006932676012940995,18,1.7160033436347992,1.7160033436347992,30.888060185426387,1.7160033436347992,1.7160033436347992
877,municipality,1,0,0,municip,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
878,munitions,3,0,0,munit,NNS,108,0.00011554460021568326,2,2.670245853074124,4.005368779611186,8.010737559222372,4.005368779611186,5.340491706148248
879,murdered,1,0,0,murder,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
880,mutual,2,0,0,mutual,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
881,namely,1,0,0,name,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
882,names,1,0,0,name,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
883,national,1,0,0,nation,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
884,nationalities,4,0,0,nation,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
885,nature,2,0,0,natur,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
886,near,73,0,0,near,IN,52,0.002811585271914959,70,1.1261778087238483,1.1744425719548703,82.21098003684092,1.1261778087238483,2.2523556174476966
887,nearby,3,0,0,nearbi,JJ,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
888,nearly,1,0,0,nearli,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
889,negotiated,1,0,0,negoti,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
890,negotiations,1,0,0,negoti,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
891,neighborhood,44,0,0,neighborhood,NN,67,0.0016946541364966877,39,1.380211241711606,1.5571614009054018,60.72929463531067,1.380211241711606,2.760422483423212
892,neighborhoods,2,0,0,neighborhood,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
893,neighbourhood,6,0,0,neighbourhood,NN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
894,neighbourhoods,1,0,0,neighbourhood,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
895,neither,312,0,0,neither,CC,15,0.012016638422431059,296,0.49998413767916666,0.5270103072834461,155.99505095590004,0.49998413767916666,1.4999524130375
896,nest,1,0,0,nest,JJS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
897,new,1,0,0,new,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
